id,group_id,breeding,children,dob,kill_weight,name,visual_ids_history,registration_status,related_meat_labels,is_castrated,is_male,pedigree,sire_is_pedigree,sire_studs,stud_sired_id,visual_id,dam_id,sire_id,description,breed_society_registration,e_id,passport_number,dead_at,owners_history,owner_id,animal_type_id,e_ids_history,is_pedigree,link_to_origin_animal_id,created_at,updated_at,dam_passport_number,sire_passport_number,is_on_farm,date_left_farm,date_moved_to_farm,animal_subtype,is_regulatory_synced,lot_id,link_to_my_sire_id,birth_information_id,field_id,meta_data,location_id,updated_by_id,last_regulatory_synced_date,animal_colour_id,kill_fat_score,kill_quality,kill_fat_score_int,kill_quality_int,is_birthed,dam_passport_number_cleaned,e_id_cleaned,passport_number_cleaned,sire_passport_number_cleaned,is_pregnant,pregnancy_due_date,is_owned_by_impact,impact_status,is_soft_deleted,soft_deleted_at
7f2ed266-5e35-4217-b200-c4c24f9a5b81,3ee83986-2d56-4f2d-9526-8da1596438a0,false,,2021-03-22,279.5,,{},false,{},false,false,,false,,,XXXX,,29503546-9e29-4974-aa3c-f321aa51e6da,,false,937 000002613492,UK722969505888,2023-03-16 00:00:00,[],3117,3,{},false,71403d12-84cb-431d-bdd1-3db61897b50c,2021-09-14 10:11:58.962235,2023-03-20 14:35:38.012682,UK722969404900,UK742194400384,false,2022-09-21 08:55:16.000,2021-07-30,,false,,,,,{},,4145.0,,,4L,O+4L,,,false,UK722969404900,937000002613492,UK722969505888,UK742194400384,false,,false,,false,
01352e7e-94c0-4a2d-95fc-5e15de2bcc6d,8732c7aa-0c01-4226-adb5-be660ca52d23,false,,2018-06-17,,,,false,,false,false,,false,,,,,75b34d7f-fed4-422e-980d-64ebe455f23f,,false,,UK286760201530,,[],3117,3,{},false,,2022-10-27 11:35:24.250950,2023-01-20 12:43:05.994432,UK286760501162,UK311688400085,false,2023-01-18 09:51:03.000,2018-06-17,,false,,,,a88ecf99-075e-40c8-bd32-b69fa4b32978,"{""bcms_sync_history_info_at"": ""2022-10-27T11:36:19.654297+00:00""}",3176.0,,2023-01-20 00:53:14.204471,,,,,,true,UK286760501162,,UK286760201530,UK311688400085,false,,false,,false,
e590bf7f-85cf-4979-85dc-4ec647c22bd4,fa1b8abc-477e-4a03-9edf-89bc6db35922,false,,2022-03-31,,,,false,{},false,false,,false,,,XXXX,,,,false,,UK323773505853,,[],3117,3,{},false,,2022-09-23 14:25:05.169928,2024-04-16 14:32:30.674108,UK323773702152,XXXX CENTRE,false,2024-04-01 14:22:47.000,2022-09-22,,false,,,,55daad6e-33ea-42fb-b41c-74ac85b6a068,"{""bcms_sync_history_info_at"": ""2022-10-27T11:38:51.303986+00:00""}",3176.0,,2024-04-02 01:16:50.296317,,,,,,false,UK323773702152,,UK323773505853,XXXXCENTRE,false,,false,,false,
e145607d-f135-4900-a295-61773942a02c,3ee83986-2d56-4f2d-9526-8da1596438a0,false,,2021-02-26,275.8,,{},false,{},false,false,,false,,,XXXX,,,,false,937 000002508492,UK722969605791,2023-03-16 00:00:00,[],3117,3,{},false,9d627590-4073-44b0-9702-49b7498baa0a,2021-09-14 10:11:51.353260,2023-03-20 14:35:37.448243,UK722969304717,UK742194700324,false,2022-09-21 08:55:16.000,2021-07-30,,false,,,,,{},,4145.0,,,4L,O+4L,,,false,UK722969304717,937000002508492,UK722969605791,UK742194700324,false,,false,,false,
c6606413-32f6-48c4-bd0c-e975206ecfa6,fa1b8abc-477e-4a03-9edf-89bc6db35922,false,,2022-03-01,252.8,,,false,{},false,false,,false,,,XXXX,,,,false,,UK323773605763,2024-04-02 00:00:00,[],3117,3,{},false,,2022-09-23 14:25:01.492084,2024-04-16 14:32:31.100041,UK323773402149,XXXX CENTRE,false,2024-04-01 14:22:47.000,2022-09-22,,false,,,,55daad6e-33ea-42fb-b41c-74ac85b6a068,"{""bcms_sync_history_info_at"": ""2022-10-27T11:38:31.829682+00:00""}",3176.0,,2024-04-02 01:16:40.695008,,O3,-O3,,,false,UK323773402149,,UK323773605763,XXXXCENTRE,false,,false,,false,
f068c0bd-12be-4798-b721-3fecbfd6f223,fa1b8abc-477e-4a03-9edf-89bc6db35922,false,,2022-02-16,220.6,,,false,{},false,false,,false,,,XXXX,,,,false,,UK323773705680,2024-04-02 00:00:00,[],3117,3,{},false,,2022-09-23 14:24:58.685666,2024-04-16 14:32:31.379534,UK323773703139,XXXX CENTRE,false,2024-04-01 14:22:47.000,2022-09-22,,false,,,,55daad6e-33ea-42fb-b41c-74ac85b6a068,"{""bcms_sync_history_info_at"": ""2022-10-27T11:37:18.142589+00:00""}",3176.0,,2024-04-02 01:16:34.106128,,O3,-O3,,,false,UK323773703139,,UK323773705680,XXXXCENTRE,false,,false,,false,
65abafdc-a9b7-4f94-83ec-4bb255e44ec1,fa1b8abc-477e-4a03-9edf-89bc6db35922,false,,2022-02-16,259.7,,,false,{},true,true,,false,,,XXXX,,,,false,,UK323773105681,2024-04-02 00:00:00,[],3117,3,{},false,,2022-09-23 14:24:58.760900,2024-04-16 14:32:31.435180,UK323773303583,XXXX CENTRE,false,2024-04-01 14:22:47.000,2022-09-22,,false,,,,55daad6e-33ea-42fb-b41c-74ac85b6a068,"{""bcms_sync_history_info_at"": ""2022-10-27T11:38:43.936896+00:00""}",3176.0,,2024-04-02 01:16:34.327790,,O2,-O2,,,false,UK323773303583,,UK323773105681,XXXXCENTRE,false,,false,,false,
c4ff9044-f451-47a2-9cf5-55e81ed5b1c0,5709975f-a221-4ca4-959e-c967c72a2252,false,,2021-03-02,,,{},false,{},false,false,,false,,,,,,,false,937 000002508510,UK722969305809,,[],3117,3,{},false,d6bfe397-bdbc-4a88-8904-452e0fad25f1,2021-09-14 10:11:37.753290,2022-10-11 08:14:15.420658,UK722969703650,UK742194700324,false,2022-08-23 08:15:45.000,2021-07-30,,false,1112.0,,,847ff71a-d85d-4d74-a793-7498992f2a11,{},3176.0,4145.0,,,,,,,false,UK722969703650,937000002508510,UK722969305809,UK742194700324,false,,false,,false,
63a7435d-e7d5-4083-a58d-583c04c2c3cd,4e81207b-dd6d-45b0-afc9-818b978c5131,false,,2021-05-17,,,,false,,false,true,,false,,,,,79a6f95f-a17d-42db-bd99-9cd0cba4321d,,false,,UK286760501680,,[],3117,3,{},false,,2022-10-27 11:35:32.669600,2023-03-07 08:25:24.493560,UK286760501582,UK303596702930,false,2023-03-06 08:20:40.000,2021-05-17,,false,,,,a88ecf99-075e-40c8-bd32-b69fa4b32978,"{""bcms_sync_history_info_at"": ""2022-10-27T11:36:45.541992+00:00""}",3176.0,,2023-03-08 00:40:34.967217,,,,,,false,UK286760501582,,UK286760501680,UK303596702930,false,,false,,false,
6dd09559-842f-400f-b1de-3e824510afc5,4dd3ca36-6f51-4d43-b8ab-3c8977060df1,false,,2021-03-05,289.1,,{},false,{},false,false,,false,,,XXXX,,,,false,,UK320610711779,2023-03-09 00:00:00,[],3117,3,{},false,2c3f211b-2578-4e2d-8a6f-85f8a0dd9573,2021-09-14 10:27:57.271201,2023-05-31 10:58:53.035511,UK320610704821,PROTEUS,false,2022-09-21 08:55:16.000,2021-07-30,,false,,,,,{},,4145.0,,,R,R4H,,,false,UK320610704821,,UK320610711779,PROTEUS,false,,false,,false,
460a6994-f926-4308-bf0c-b5a6381512f8,5709975f-a221-4ca4-959e-c967c72a2252,false,,2021-03-15,,,{},false,{},false,true,,false,,,,,,,false,,UK210923502907,,[],3117,3,{},false,8e10ce6a-62bb-46bd-a792-85ce3d5a38b3,2021-09-14 10:31:21.383255,2022-10-26 16:26:54.109747,UK210923600472,GA BRIEL MOSSY,false,2022-08-23 08:15:45.000,2021-07-30,,false,1112.0,,,9c6742d4-5408-4bc1-b622-cdfff7a27569,{},3176.0,4145.0,,,,,,,false,UK210923600472,,UK210923502907,GABRIELMOSSY,false,,false,,false,
204c79ea-7f9a-443f-866f-6005b2594f18,3ee83986-2d56-4f2d-9526-8da1596438a0,false,,2021-02-23,293.2,,{},false,{},true,true,,false,,,XXXX,,,,false,937 000002508474,UK722969205773,2023-03-09 00:00:00,[],3117,3,{},false,31bb62a4-6fa9-4a37-ba0e-3300c21271ec,2021-09-14 10:11:37.099419,2023-03-10 17:15:59.648740,UK722969203680,UK742194700324,false,2022-09-21 08:55:16.000,2021-07-30,,false,,,,,{},,4145.0,,,3,O+3,,,false,UK722969203680,937000002508474,UK722969205773,UK742194700324,false,,false,,false,
f7100a7e-adb5-4969-b1d3-c0a7dfd6e2b0,3ee83986-2d56-4f2d-9526-8da1596438a0,false,,2021-02-27,289.1,,{},false,{},true,true,,false,,,XXXX,,,,false,937 000002508493,UK722969705792,2023-03-09 00:00:00,[],3117,3,{},false,8086ed93-ae64-42d3-84f2-0de669a5bbc9,2021-09-14 10:11:47.555440,2023-03-10 17:16:01.252320,UK722969403150,UK742194700324,false,2022-09-21 08:55:16.000,2021-07-30,,false,,,,,{},,3877.0,,,4L,O+4L,,,false,UK722969403150,937000002508493,UK722969705792,UK742194700324,false,,false,,false,
54e8cc83-b361-481e-a243-c7da1171c9f1,3ee83986-2d56-4f2d-9526-8da1596438a0,false,,2021-02-23,282.8,,{},false,{},false,false,,false,,,XXXX,,,,false,937 000002508473,UK722969105772,2023-03-09 00:00:00,[],3117,3,{},false,96773027-68c0-4216-b634-1b571b74c715,2021-09-14 10:11:43.946933,2023-03-10 17:16:02.519274,UK722969403311,UK742194700324,false,2022-09-21 08:55:16.000,2021-07-30,,false,,,,,{},,4145.0,,,4L,O+4L,,,false,UK722969403311,937000002508473,UK722969105772,UK742194700324,false,,false,,false,
10675540-984d-4638-a65f-c875e78dd191,4dd3ca36-6f51-4d43-b8ab-3c8977060df1,false,,2021-03-17,270.9,,{},false,{},false,false,,false,,,XXXX,,,,false,937 000002613476,UK722969305872,2023-03-16 00:00:00,[],3117,3,{},false,1fc9c904-5c5a-4a66-87ce-e95f0c326f51,2021-09-14 10:12:00.586015,2023-03-20 14:35:39.493125,UK722969604139,UK742194700324,false,2022-09-21 08:55:16.000,2021-07-30,,false,,,,,{},,4145.0,,,4L,O+4L,,,false,UK722969604139,937000002613476,UK722969305872,UK742194700324,false,,false,,false,
174e649d-949a-4485-b84b-cc8a82f49104,5709975f-a221-4ca4-959e-c967c72a2252,false,,2021-03-05,,,{},false,{},true,true,,false,,,,,,,false,937 000002613431,UK722969105828,,[],3117,3,{},false,6a81b188-8c3f-4896-9be3-b51f8267b586,2021-09-14 10:11:42.495105,2022-10-26 15:31:50.406424,UK722969204359,UK742194700324,false,2022-08-23 08:15:45.000,2021-07-30,,false,1112.0,,,ddcf29a2-4007-4fc4-96b3-b538224b5091,{},3176.0,4145.0,,,,,,,false,UK722969204359,937000002613431,UK722969105828,UK742194700324,false,,false,,false,
5da9847e-86bb-4739-886e-99a1a2b37a39,4e81207b-dd6d-45b0-afc9-818b978c5131,false,,2021-05-17,,,,false,,false,true,,false,,,,01352e7e-94c0-4a2d-95fc-5e15de2bcc6d,,,false,,UK286760301678,,[],3117,3,{},false,,2022-10-27 11:35:32.344104,2023-06-02 14:21:39.414001,UK286760201530,UK706021602429,false,2023-05-29 13:45:37.000,2021-05-17,,false,,,,a88ecf99-075e-40c8-bd32-b69fa4b32978,"{""bcms_sync_history_info_at"": ""2022-10-27T11:37:59.551727+00:00""}",3176.0,,2023-05-31 01:00:23.849362,,,,,,false,UK286760201530,,UK286760301678,UK706021602429,false,,false,,false,
b8fef6d0-3114-4471-8203-fe0b324cf97b,fa1b8abc-477e-4a03-9edf-89bc6db35922,false,,2022-03-08,270.1,,,false,{},true,true,,false,,,XXXX,,,,false,,UK323773405796,2024-04-02 00:00:00,[],3117,3,{},false,,2022-09-23 14:25:02.617898,2024-04-16 14:32:30.963990,UK323773203680,XXXX CENTRE,false,2024-04-01 14:22:47.000,2022-09-22,,false,,,,55daad6e-33ea-42fb-b41c-74ac85b6a068,"{""bcms_sync_history_info_at"": ""2022-10-27T11:37:36.483962+00:00""}",3176.0,,2024-04-02 01:16:43.109126,,O3,-O3,,,false,UK323773203680,,UK323773405796,XXXXCENTRE,false,,false,,false,
4ffa997c-8b3e-40af-a6d4-e806b0acef59,fa1b8abc-477e-4a03-9edf-89bc6db35922,false,,2022-02-18,239.5,,,false,{},false,false,,false,,,XXXX,,,,false,,UK323773105688,2024-04-02 00:00:00,[],3117,3,{},false,,2022-09-23 14:24:59.063301,2024-04-16 14:32:31.274684,UK323773103637,XXXX CENTRE,false,2024-04-01 14:22:47.000,2022-09-22,,false,,,,55daad6e-33ea-42fb-b41c-74ac85b6a068,"{""bcms_sync_history_info_at"": ""2022-10-27T11:36:58.118674+00:00""}",3176.0,,2024-04-02 01:16:35.034201,,O3,-O3,,,false,UK323773103637,,UK323773105688,XXXXCENTRE,false,,false,,false,
6355ee6d-2b7f-41ef-a572-680669f2c8e8,fa1b8abc-477e-4a03-9edf-89bc6db35922,false,,2022-03-18,251.2,,,false,{},false,false,,false,,,XXXX,,,,false,,UK323773705834,2024-04-02 00:00:00,[],3117,3,{},false,,2022-09-23 14:25:04.378749,2024-04-16 14:32:31.062641,UK323773504033,XXXX CENTRE,false,2024-04-01 14:22:47.000,2022-09-22,,false,,,,55daad6e-33ea-42fb-b41c-74ac85b6a068,"{""bcms_sync_history_info_at"": ""2022-10-27T11:37:25.170060+00:00""}",3176.0,,2024-04-02 01:16:48.201758,,O3,-O3,,,false,UK323773504033,,UK323773705834,XXXXCENTRE,false,,false,,false,
771c01c2-a602-4d4c-a343-f35d6c78ec19,fa1b8abc-477e-4a03-9edf-89bc6db35922,false,,2022-03-17,272.6,,,false,{},false,false,,false,,,XXXX,,,,false,,UK323773405831,2024-04-02 00:00:00,[],3117,3,{},false,,2022-09-23 14:25:04.142722,2024-04-16 14:32:30.696085,UK320616203645,XXXX CENTRE,false,2024-04-01 14:22:47.000,2022-09-22,,false,,,,55daad6e-33ea-42fb-b41c-74ac85b6a068,"{""bcms_sync_history_info_at"": ""2022-10-27T11:38:49.784325+00:00""}",3176.0,,2024-04-02 01:16:47.478645,,O3,-O3,,,false,UK320616203645,,UK323773405831,XXXXCENTRE,false,,false,,false,
66de2643-672c-42f4-aa55-0cb8af9bb980,fa1b8abc-477e-4a03-9edf-89bc6db35922,false,,2022-02-25,259.5,,,false,{},true,true,,false,,,XXXX,,,,false,,UK323773105744,2024-04-02 00:00:00,[],3117,3,{},false,,2022-09-23 14:25:00.858133,2024-04-16 14:32:30.717289,UK323773404739,XXXX CENTRE,false,2024-04-01 14:22:47.000,2022-09-22,,false,,,,55daad6e-33ea-42fb-b41c-74ac85b6a068,"{""bcms_sync_history_info_at"": ""2022-10-27T11:38:25.281995+00:00""}",3176.0,,2024-04-02 01:16:39.330143,,+3,O+3,,,false,UK323773404739,,UK323773105744,XXXXCENTRE,false,,false,,false,
31eac5fd-2662-4c6b-8c19-c5278b07e200,fa1b8abc-477e-4a03-9edf-89bc6db35922,false,,2022-03-24,284.6,,,false,{},true,true,,false,,,XXXX,,,,false,,UK323773505839,2024-04-23 00:00:00,[],3117,3,{},false,,2022-09-23 14:25:04.615383,2024-04-22 15:15:28.133570,UK323773303149,XXXX CENTRE,false,2024-04-22 15:10:25.683,2022-09-22,,false,,,,9c6742d4-5408-4bc1-b622-cdfff7a27569,"{""bcms_sync_history_info_at"": ""2022-10-27T11:38:41.673477+00:00""}",3176.0,,2024-04-23 01:22:25.435892,,O3,-O3,,,false,UK323773303149,,UK323773505839,XXXXCENTRE,false,,false,,false,
848faff4-2437-43e4-b4ff-cd23fc286d2b,fa1b8abc-477e-4a03-9edf-89bc6db35922,false,,2022-03-05,256.2,,,false,{},true,true,,false,,,XXXX,,,,false,,UK323773705785,2024-04-23 00:00:00,[],3117,3,{},false,,2022-09-23 14:25:02.216274,2024-04-22 15:15:28.556887,UK323773404004,XXXX CENTRE,false,2024-04-22 15:10:25.683,2022-09-22,,false,,,,ddcf29a2-4007-4fc4-96b3-b538224b5091,"{""bcms_sync_history_info_at"": ""2022-10-27T11:38:11.691993+00:00""}",3176.0,,2024-04-23 01:22:24.130705,,+2,P+2,,,false,UK323773404004,,UK323773705785,XXXXCENTRE,false,,false,,false,
dd5a21f8-7431-4713-ae6b-7b8bf03d74e0,fa1b8abc-477e-4a03-9edf-89bc6db35922,false,,2022-02-22,269.5,,,false,{},true,true,,false,,,XXXX,,,,false,,UK323773505720,2024-04-23 00:00:00,[],3117,3,{},false,,2022-09-23 14:25:00.333136,2024-04-22 15:15:28.758324,UK323773403178,XXXX CENTRE,false,2024-04-22 15:10:25.683,2022-09-22,,false,,,,ddcf29a2-4007-4fc4-96b3-b538224b5091,"{""bcms_sync_history_info_at"": ""2022-10-27T11:37:07.942804+00:00""}",3176.0,,2024-04-23 01:22:21.007938,,O3,-O3,,,false,UK323773403178,,UK323773505720,XXXXCENTRE,false,,false,,false,
c053432e-39c6-432c-b00a-701ea8574551,fa1b8abc-477e-4a03-9edf-89bc6db35922,false,,2022-03-09,208.4,,,false,{},false,false,,false,,,XXXX,,,,false,,UK323773205801,2024-04-23 00:00:00,[],3117,3,{},false,,2022-09-23 14:25:02.855632,2024-04-22 15:15:28.696146,UK323773302799,XXXX CENTRE,false,2024-04-22 15:10:25.683,2022-09-22,,false,,,,ddcf29a2-4007-4fc4-96b3-b538224b5091,"{""bcms_sync_history_info_at"": ""2022-10-27T11:38:11.124362+00:00""}",3176.0,,2024-04-23 01:22:24.755338,,O3,-O3,,,false,UK323773302799,,UK323773205801,XXXXCENTRE,false,,false,,false,
5827ff23-bbd1-48c7-a099-84122d168ac7,fa1b8abc-477e-4a03-9edf-89bc6db35922,false,,2022-02-16,262.4,,,false,{},true,true,,false,,,XXXX,,,,false,,UK323773505678,2024-04-23 00:00:00,[],3117,3,{},false,,2022-09-23 14:24:58.608077,2024-04-22 15:15:28.213858,UK323773102475,XXXX CENTRE,false,2024-04-22 15:10:25.683,2022-09-22,,false,,,,9c6742d4-5408-4bc1-b622-cdfff7a27569,"{""bcms_sync_history_info_at"": ""2022-10-27T11:38:29.072948+00:00""}",3176.0,,2024-04-23 01:22:17.642874,,O3,-O3,,,false,UK323773102475,,UK323773505678,XXXXCENTRE,false,,false,,false,
1e4c1a5b-fdf3-4a86-a5e6-fb3ed7a43b25,8732c7aa-0c01-4226-adb5-be660ca52d23,false,,2020-05-24,,,,false,,false,false,,false,,,,480862f2-feb0-49b0-9497-5537f0dc2e43,,,false,,UK286760601653,,[],3117,3,{},false,,2022-10-27 11:35:28.896462,2023-03-07 08:25:24.493560,UK286760600988,,false,2023-03-06 08:20:40.000,2020-05-24,,false,,,,a88ecf99-075e-40c8-bd32-b69fa4b32978,"{""bcms_sync_history_info_at"": ""2022-10-27T11:36:27.940383+00:00""}",3176.0,,2023-03-08 00:40:31.275921,,,,,,true,UK286760600988,,UK286760601653,,false,,false,,false,
d61092eb-216c-4c4f-b9c8-85a0fef2b465,8732c7aa-0c01-4226-adb5-be660ca52d23,false,,2011-04-17,,,,false,,false,false,,false,,,,,,,false,,UK286760700919,,[],3117,3,{},false,,2022-10-27 11:35:18.241160,2023-06-02 14:21:39.414001,UK286760200641,UK122086600549,false,2023-05-29 13:45:37.000,2013-03-14,,false,,,,a88ecf99-075e-40c8-bd32-b69fa4b32978,"{""bcms_sync_history_info_at"": ""2022-10-27T11:36:03.478860+00:00""}",3176.0,,2023-05-31 01:00:06.155002,,,,,,true,UK286760200641,,UK286760700919,UK122086600549,false,,false,,false,
a1075b21-93bf-4250-83a2-27a2f1dfc7f7,3ee83986-2d56-4f2d-9526-8da1596438a0,false,,2021-02-28,268.4,,{},false,{},true,true,,false,,,XXXX,,29503546-9e29-4974-aa3c-f321aa51e6da,,false,937 000002508497,UK722969405796,2023-03-16 00:00:00,[],3117,3,{},false,e305005f-5fdb-4170-95b2-cf1a47980673,2021-09-14 10:11:39.955168,2023-03-20 14:35:38.198755,UK722969604671,UK742194400384,false,2022-09-21 08:55:16.000,2021-07-30,,false,,,,,{},,4145.0,,,3,O+3,,,false,UK722969604671,937000002508497,UK722969405796,UK742194400384,false,,false,,false,
60abe2c3-a4a2-45a0-a1ac-6c050a23edc5,fa1b8abc-477e-4a03-9edf-89bc6db35922,false,,2022-03-03,238.2,,,false,{},false,false,,false,,,XXXX,,,,false,,UK323773305774,2024-04-02 00:00:00,[],3117,3,{},false,,2022-09-23 14:25:01.892712,2024-04-16 14:32:30.890031,UK323773104701,XXXX CENTRE,false,2024-04-01 14:22:47.000,2022-09-22,,false,,,,55daad6e-33ea-42fb-b41c-74ac85b6a068,"{""bcms_sync_history_info_at"": ""2022-10-27T11:37:27.879546+00:00""}",3176.0,,2024-04-02 01:16:41.891576,,4L,-O4L,,,false,UK323773104701,,UK323773305774,XXXXCENTRE,false,,false,,false,
e96b5f3d-1e36-4ce6-b1c1-d4a0d88a8fed,fa1b8abc-477e-4a03-9edf-89bc6db35922,false,,2022-03-18,210.2,,,false,{},false,false,,false,,,XXXX,,,,false,,UK323773505832,2024-04-02 00:00:00,[],3117,3,{},false,,2022-09-23 14:25:04.222527,2024-04-16 14:32:30.927538,UK323773402842,XXXX CENTRE,false,2024-04-01 14:22:47.000,2022-09-22,,false,,,,55daad6e-33ea-42fb-b41c-74ac85b6a068,"{""bcms_sync_history_info_at"": ""2022-10-27T11:38:05.047618+00:00""}",3176.0,,2024-04-02 01:16:47.716024,,O2,-O2,,,false,UK323773402842,,UK323773505832,XXXXCENTRE,false,,false,,false,
c8e42b20-ae5c-4776-8eed-8b0bf6db4837,fa1b8abc-477e-4a03-9edf-89bc6db35922,false,,2022-03-17,205.8,,,false,{},false,false,,false,,,XXXX,,,,false,,UK323773205829,2024-04-02 00:00:00,[],3117,3,{},false,,2022-09-23 14:25:04.062629,2024-04-16 14:32:30.759092,UK323773501891,XXXX CENTRE,false,2024-04-01 14:22:47.000,2022-09-22,,false,,,,55daad6e-33ea-42fb-b41c-74ac85b6a068,"{""bcms_sync_history_info_at"": ""2022-10-27T11:37:42.777205+00:00""}",3176.0,,2024-04-02 01:16:47.222520,,4L,-O4L,,,false,UK323773501891,,UK323773205829,XXXXCENTRE,false,,false,,false,
ce4d4f46-2b0a-4a6e-9ab5-679659c5557a,fa1b8abc-477e-4a03-9edf-89bc6db35922,false,,2022-02-14,298.6,,,false,{},true,true,,false,,,XXXX,,,,false,,UK323773205668,2024-04-02 00:00:00,[],3117,3,{},false,,2022-09-23 14:24:58.382770,2024-04-16 14:32:31.336550,UK323773704539,XXXX CENTRE,false,2024-04-01 14:22:47.000,2022-09-22,,false,,,,55daad6e-33ea-42fb-b41c-74ac85b6a068,"{""bcms_sync_history_info_at"": ""2022-10-27T11:37:58.336846+00:00""}",3176.0,,2024-04-02 01:16:33.093090,,4L,-O4L,,,false,UK323773704539,,UK323773205668,XXXXCENTRE,false,,false,,false,
429ecd7c-7c76-4a7e-8ea2-a84b6db136b4,fa1b8abc-477e-4a03-9edf-89bc6db35922,false,,2022-02-17,245.6,,,false,{},false,false,,false,,,XXXX,,,,false,,UK323773505685,2024-04-02 00:00:00,[],3117,3,{},false,,2022-09-23 14:24:58.987883,2024-04-16 14:32:31.398506,UK323773203554,XXXX CENTRE,false,2024-04-01 14:22:47.000,2022-09-22,,false,,,,55daad6e-33ea-42fb-b41c-74ac85b6a068,"{""bcms_sync_history_info_at"": ""2022-10-27T11:38:36.559749+00:00""}",3176.0,,2024-04-02 01:16:34.823451,,4L,-O4L,,,false,UK323773203554,,UK323773505685,XXXXCENTRE,false,,false,,false,
22a008b4-b9bd-45de-a1e6-3c3f9d0d67a1,fa1b8abc-477e-4a03-9edf-89bc6db35922,false,,2022-04-03,247.6,,,false,{},false,false,,false,,,XXXX,,,,false,,UK323773105695,2024-02-13 00:00:00,[],3117,3,{},false,,2022-09-23 14:24:59.291557,2024-02-19 15:37:27.587380,UK323773604503,,false,2024-02-12 14:45:32.000,2022-09-22,,false,,,,9c6742d4-5408-4bc1-b622-cdfff7a27569,"{""bcms_sync_history_info_at"": ""2022-10-27T11:37:51.946953+00:00""}",3176.0,,2024-02-14 00:47:41.484364,,4L,-O4L,,,false,UK323773604503,,UK323773105695,,false,,false,,false,
ecb4d09b-7f83-4b96-9596-74e087374223,fa1b8abc-477e-4a03-9edf-89bc6db35922,false,,2022-03-15,249.5,,,false,{},false,false,,false,,,XXXX,,,,false,,UK323773305823,2024-02-13 00:00:00,[],3117,3,{},false,,2022-09-23 14:25:03.743771,2024-02-19 15:37:27.637473,UK323773303590,XXXX CENTRE,false,2024-02-12 14:45:32.000,2022-09-22,,false,,,,9c6742d4-5408-4bc1-b622-cdfff7a27569,"{""bcms_sync_history_info_at"": ""2022-10-27T11:38:30.653176+00:00""}",3176.0,,2024-02-14 00:47:49.286412,,4L,-O4L,,,false,UK323773303590,,UK323773305823,XXXXCENTRE,false,,false,,false,
7cc80a5c-c9cd-4f94-9c03-206e273ba25e,4dd3ca36-6f51-4d43-b8ab-3c8977060df1,false,,2021-03-04,275.8,,{},false,{},false,false,,false,,,XXXX,,88cdae7a-15ed-4a89-8d59-b444b8689746,,false,937 000002613424,UK722969105821,2023-03-16 00:00:00,[],3117,3,{},false,1c29d7e2-d490-4d1d-a564-9e557b1ed053,2021-09-14 10:11:31.756400,2023-03-20 14:35:37.640700,UK722969104701,UK742194500364,false,2022-09-21 08:55:16.000,2021-07-30,,false,,,,,{},,4145.0,,,4L,O+4L,,,false,UK722969104701,937000002613424,UK722969105821,UK742194500364,false,,false,,false,
26781a67-e991-479c-948a-3ac8ed7c0c70,5709975f-a221-4ca4-959e-c967c72a2252,false,,2021-03-15,,,{},false,{},false,false,,false,,,,,,,false,,UK210923502886,,[],3117,3,{},false,7ea38607-c66e-46b4-a7eb-1b5e96e3f4b6,2021-09-14 10:31:21.171701,2022-10-26 16:15:11.571007,UK207658502705,GA BRIEL MOSSY,false,2022-08-23 08:15:45.000,2021-07-30,,false,1112.0,,,ddcf29a2-4007-4fc4-96b3-b538224b5091,{},3176.0,4145.0,,,,,,,false,UK207658502705,,UK210923502886,GABRIELMOSSY,false,,false,,false,
6b16b4b8-9133-456c-a68c-358245e273e3,4dd3ca36-6f51-4d43-b8ab-3c8977060df1,false,,2021-02-27,,,{},false,{},true,true,,false,,,,,,,false,937 000002508496,UK722969305795,,[],3117,3,{},false,,2021-09-14 10:11:56.750021,2022-10-11 08:14:15.255915,UK722969304360,UK742194700324,false,2022-02-09 13:20:05.868,2021-07-30,,false,,,,,{},,4145.0,,,,,,,false,UK722969304360,937000002508496,UK722969305795,UK742194700324,false,,false,,false,
271c4d38-15d9-48ac-9d7c-f50f342d820e,4dd3ca36-6f51-4d43-b8ab-3c8977060df1,false,,2021-03-03,,,{},false,{},false,false,,false,,,XXXX,,,,false,937 000002508514,UK722969705813,,[],3117,3,{},false,c564dad9-03d2-41e7-9b12-a64950d8a313,2021-09-14 10:11:45.818389,2022-10-11 08:14:19.674869,UK722969503459,UK742194700324,false,2022-09-21 08:55:16.000,2021-07-30,,false,,,,,{},,4145.0,,,,,,,false,UK722969503459,937000002508514,UK722969705813,UK742194700324,false,,false,,false,
36464cde-376e-4905-8e6e-2b9f5b50f6ac,5709975f-a221-4ca4-959e-c967c72a2252,false,,2021-03-05,,,{},false,{},false,false,,false,,,,,,,false,937 000002613432,UK722969205829,,[],3117,3,{},false,4b0d4d2d-bead-4c5c-a60a-fd39f9e2aed2,2021-09-14 10:11:53.133077,2022-10-26 15:40:14.697320,UK341064202058,UK742194700324,false,2022-08-23 08:15:45.000,2021-07-30,,false,1112.0,,,ddcf29a2-4007-4fc4-96b3-b538224b5091,{},3176.0,4145.0,,,,,,,false,UK341064202058,937000002613432,UK722969205829,UK742194700324,false,,false,,false,
