id,stockitem_id,animaltype_id
450,49f3d206-773e-4943-92f3-6853f4835429,3
458,7f4effda-bb3e-4fe3-9393-57f41f257a22,1
461,6a84ce30-bc28-4b4f-a79b-ca9dadde9182,2
470,4275251e-def6-41b2-ab53-280a03c42837,1
472,4275251e-def6-41b2-ab53-280a03c42837,3
479,61173b42-ef8e-48ba-9e8b-20505b0ab0bf,3
495,7b4daf5e-e3a5-4b8a-b8a1-552491c89b12,2
502,0d836d24-5cd3-44a5-95dc-7dc5633af345,3
503,1c6a96f7-82c6-4f9a-9642-16126abecbaf,3
517,104e52d7-6883-42a4-bbf6-011f1a9c6ba9,3
519,c9ca9a89-8c1b-4fc3-ae7e-9a5b9d89fc50,3
526,58f662ba-cae2-4ae5-8cf6-d55b65e0f2c8,3
529,c000dcd1-428b-4c6b-940b-f35923716412,3
531,48a0f16d-718a-4bf4-a3d8-b26d4b7fb541,2
552,8f5f0d48-e82d-4ef6-aff5-54605170e52a,1
556,29c256ef-7353-45e0-ab5f-04d2e2fbc61d,2
558,79cce8c2-ce23-444b-8d3f-e6ab5eb3cf78,2
560,ad406309-6f08-47d4-b45f-8cc6b156217b,1
2441,378d52ff-a569-48c8-b438-5dc2594f54e9,1
2445,79cb2f06-6ef4-4239-bc9e-54b9155d7b50,3
578,b53ab611-2d02-4ff4-8a01-c08f6b07f4e4,1
580,b53ab611-2d02-4ff4-8a01-c08f6b07f4e4,3
594,ec0ee3f6-3c5f-4cfb-bb44-0d04ee90ef72,3
599,5765951b-f64b-4981-a427-b8ab665dd5e7,1
610,dd20d45b-ffd1-4fef-9842-19016debb279,3
612,6fc3a7cf-6b2b-43ac-999d-67fd2c1a5da6,1
621,3274786a-42f4-4b99-aa79-e25f5b5d49cf,3
628,0f68193f-76db-40cc-b408-33de7f68733a,3
630,8c48a43c-259b-4ac7-9b70-647062fcc68b,3
631,ac0ba089-cbf0-4d1b-b1b5-1bce23e125e6,3
655,43cf3dc3-ba81-46be-ad8f-bb914ad480ad,3
661,23498023-02f9-46e6-8242-8aa4c0ef9d68,3
669,75cd1a3b-5112-4a31-a7e0-15d1c7e4f671,1
670,75cd1a3b-5112-4a31-a7e0-15d1c7e4f671,2
686,18612005-4ca1-416f-a3e9-c50d9d75580d,1
687,18612005-4ca1-416f-a3e9-c50d9d75580d,2
712,38e0f873-4c78-4209-8df3-0f07e3567238,3
779,73e5aa24-2f37-4106-aa1e-d67f0c21fe3b,1
821,0667743e-125d-4fe1-8dbc-58b77c03b259,2
824,65827bc1-5377-497f-9353-08375cadd342,1
833,eb8f7c2c-d5ac-4d96-afcf-dac7b40c1800,2
843,50f8f790-97ae-4ffd-be0e-13145d45a455,3
854,5a7a380a-a3a3-4a9a-962b-ad4798542568,3
858,0f0f0e84-b09a-468c-8e56-eeaee402239b,3
859,ed332563-b036-4ee6-b9ac-934814708d63,3
861,3d88efd5-1e45-453b-988f-5de283054355,3
862,0a45f37a-e5fb-49d4-b64b-9d02f1121360,2
867,eee66cde-e74f-4a7b-9859-d0cd636a3627,3
871,58dc6648-34b9-489f-8d27-5a3cbdad9bbb,3
891,ef4ebca0-58e0-4806-8527-15013fe2ed40,3
899,9d0a5d70-d4fb-4fef-96b5-f00da83fda83,3
901,49ac6d88-2805-4606-ad33-1866fd7093d9,2
902,49ac6d88-2805-4606-ad33-1866fd7093d9,3
918,32879f1c-e8b9-461c-84cf-e07ec6f7c3aa,3
924,54aa2cef-7014-4623-b2d1-12705f79d7d6,3
925,848b5fea-9247-41fc-a1bf-662da48611d3,2
927,ceb72bf0-aed6-4dbd-ac67-b262c25b5385,3
934,b4b91dae-3282-416a-9230-6e6145e3c2ef,2
945,067e8943-8d05-46ae-b5ae-455cffc43a7f,3
951,bbf78cc2-3378-4562-a570-dba8c31020cd,3
957,a483ddf8-e3f6-4960-a14b-3a168e8fe653,1
967,a1006350-7083-4f29-81da-560e08031c86,1
969,a3e26e57-a558-4531-a52e-d94ad1acdc1a,1
986,def6e854-1dba-4206-8ddd-d3923507fa1e,2
992,e6493f10-d5c9-4e05-9254-dfaaee595388,3
997,7fbdcc72-5e9b-40f6-9330-1919230ae632,3
1000,97a25772-8c9f-407f-a6e5-9b463548d2bd,3
1004,5de171c3-3377-4f04-9608-ca7c439d7ef4,1
1010,49d6be7e-0133-4d28-9723-f8a21ce5b4a2,3
1015,3727c00a-397a-4cec-82bc-e08dba642478,3
1023,0e5018e5-e62c-4193-844c-ca4d49c55a40,1
1027,117c2fdb-e666-47f9-9c5a-4ae9d11929c7,3
1037,62937076-1beb-4c1b-b209-701123d77bdb,1
1044,81679341-d632-408b-8c5f-f6315e428ab9,3
1046,5d31847a-8d39-4525-9b67-5ec6e7f7361f,2
1047,5d31847a-8d39-4525-9b67-5ec6e7f7361f,3
1054,736a8885-071d-409e-90aa-e82ed863b29b,1
6730,daa29f71-04ea-4896-b0a4-382bed06e33a,1
1076,3534bb06-81bc-46af-b7a4-4008c1452ded,3
1089,426c9257-7fa6-425b-9a5b-f741c9b9113c,3
1091,207f35be-5fd5-4b9a-a0e3-c720de29481b,3
1094,cf6ae232-5fce-42bd-9292-69298941894f,3
1107,be087fbf-528d-40cf-9c74-94cdb89c43b9,3
1117,75dbf6c6-6b81-43cf-841b-ba0e90c5ac07,3
1120,628d247f-a6ad-493f-b938-99de16d623c9,3
1124,b9405cfd-e043-49e9-b9de-4526ca71c1c5,2
1129,be34c614-8f7a-4e36-a0c4-4bb21dd5830c,2
1132,ebccffc2-3b14-46a4-bdf2-228788697c1c,2
1172,50aa0db4-fa14-4927-b747-43b14bc8c43c,2
1179,b6a9466f-52fc-4c5d-ba20-c8b2d39a0640,3
1182,9ba794e5-6d54-4946-94b6-91c1c893efbd,3
1183,cb4dd3ec-c8be-4a4a-ba6a-a0c68b34cc62,1
1200,733a5cdb-c4af-400f-938b-6049a35c6ca7,2
1204,e49d7e16-c597-4689-911f-96011a43ec09,3
1211,112fd121-9c0d-43eb-b237-5d2f6cf3ddb7,1
1222,55a9535f-6c09-4816-98c8-c5eded0b0e87,3
1243,e9a6e5dd-25d5-40e4-ae2a-f31165b9112c,3
1244,16ff3400-7666-40e1-b805-ff237e8034e2,2
1259,04f74a68-741b-4780-8293-a4bf133c310e,3
1262,501e612a-acce-41f5-bbe2-f09a1a3dbec8,3
1267,5ce5ecac-85f0-4dfb-9961-3e12f1f5c976,3
1268,635450a5-6ac8-467a-bfc5-37a4dd57b34d,3
1269,b913ce2c-269f-4873-b542-b5f925dcf018,1
1274,60ce900f-327c-41ce-9287-2c4fa6fd7f90,2
1281,f814c2e2-cde7-4550-b1dc-9c91b28ab259,1
1296,01ffe914-073f-4975-9383-b08770ae99d4,3
1302,c80f7eed-da7d-4775-b201-8a77f099410e,3
1304,5f2f6ce4-5600-4f61-8db2-362e1cbf9880,1
1311,b2e1715a-fdbf-4d84-a5c7-eb904591e9c1,1
1315,d900517b-a4f5-41ab-9720-179a8ac63d35,3
1316,ac303e83-f9ee-4856-89a0-c350709af753,3
1319,423879ed-0b08-4f85-84da-794a8b6a3701,1
1446,34826fd5-e64c-4527-81cb-24a627b23fdc,3
1459,8162beeb-3731-4218-b994-cc5032e87509,3
1460,ce442f45-561e-467b-b258-a61b99100236,1
1464,f64e12fe-c829-4e55-af64-61f6d7519c60,3
1482,de09d448-6e6c-4169-96b0-88e35d5b44c8,2
1490,7d6d5229-fe8c-45b9-a955-ec37930a8026,2
1506,29df832b-f6b3-46d7-a21e-56987445e3fb,3
1510,cfe36abf-7039-41e1-9409-23e0115d2ec0,3
1516,8c86cba2-ae1a-4248-b4a7-76945769e5b3,1
1535,f07f2909-28a1-4980-b65a-a9cbbf6dc043,1
1537,f07f2909-28a1-4980-b65a-a9cbbf6dc043,3
1548,ba12c962-aac2-4404-adaf-adb81e81f167,2
1561,20971266-dd5f-4c47-b269-f3afe41fdcd4,2
1579,904a3ad7-f34b-4d5e-aa4c-26cf5f1e41fe,3
1582,3a65fc07-a1b7-4c1b-9948-f9f37565e1bf,1
1588,3218f772-8d6f-4687-837c-b2a4d3ddeb84,2
1597,32fdd007-4bc7-4f3b-8a76-7dcac6ccc00b,3
1598,c5e72eb5-9687-43a1-8985-55a0b7ee11dd,2
1604,09d628dd-681f-410b-bbc1-2c291809d76c,1
1611,3e3ac544-9cde-44ce-b021-5f78879a5270,1
1617,7b370579-e58c-400e-b7e6-c039fd716be7,2
1632,d74ead24-3f7d-40a7-a9fc-d2e6cda43e97,3
1643,fb1de43c-52b1-41a5-bb1b-c75e0c197d0c,3
1646,7e2e94ac-ca7e-435c-a3d2-257a65bc91de,3
1653,41f21550-bb90-4249-9384-213c98151198,1
1664,e331b6be-0072-44cc-95a3-682b38f2a5c9,3
1675,f743d087-6fa9-48f3-beea-191d03d56b9b,1
1679,b59d185e-1133-4488-a392-cc580014334a,2
1686,d7e03760-29d0-4cff-abec-0afb7390d82b,1
1697,eb04c258-d460-4fbc-8809-26fe9034aa0f,1
1700,24ce9c06-71ab-481a-8ce9-b835b77ef377,1
1705,d6a759c1-dad4-4af0-8f83-69c97ed05538,1
1710,24ee4762-9e00-4879-a990-d02486edd3b2,3
1712,bbde2202-1d0b-45b8-8562-cb8cc7d5c666,3
1715,92b58569-7076-4f7a-9f84-0da3d2558a2c,3
1734,67fb25b2-f91c-49ec-a823-eb82684e1b6b,2
1737,78504fbb-c3e8-41f8-8cb4-d3e3fce61fb1,3
1746,ae0469df-b6a2-416d-afd1-c7d5946e6211,3
1755,95c7ac88-a91d-45a6-ad60-d3c2490fbd0d,3
1782,6facb152-07e5-4b49-92a8-c461b724a5b5,3
1801,9934e5cb-50fc-457e-9953-04bd9ce83ad3,1
1802,9934e5cb-50fc-457e-9953-04bd9ce83ad3,2
1815,cc484acd-938a-4421-9c84-5f45f2004ee6,3
1816,159a7f94-8c52-4f98-ba99-eff712e466b9,3
1821,9784e87f-1b7b-4d9b-ae7d-75db98513cfd,3
1827,cf360bbf-4f5c-4316-9038-7991af707851,3
1850,4f231703-cc0b-48a9-bad9-a8f571a3499a,3
1865,fc153b3d-b5e3-4efd-9b2a-b2d7958582a2,3
1868,ff32d6aa-bd7d-49d6-9a11-8981cd0dda3a,3
1881,bf69fee0-5f87-484b-bdc0-38507bd7c798,3
1891,de03b2ec-020b-47ed-ba9a-29e35fbd02d0,1
1894,216c1d11-b7b4-40a1-b624-be84cee8a1c7,1
1896,3f9d38b9-ac86-4dbc-ba69-d128f3abb7f0,3
1905,24e7a185-583b-4f3f-8d3b-bfc578ac10d2,3
1906,c3e71fe8-59d4-4d94-a0d8-f116b3307959,1
1913,e443bc9f-8957-4899-ad2a-b765a9c05bf5,1
1914,e443bc9f-8957-4899-ad2a-b765a9c05bf5,2
1918,90bd8d7a-29de-4ed1-9804-418d42b2e1bf,3
1931,20898206-b367-4f09-a960-955b695e8a11,3
1945,d5d21ca9-89e0-4118-8013-b820b52cc9b6,3
1956,6a397434-708b-4fd7-a701-9712e139db09,3
2000,0100ebb1-5c32-45c4-baac-34c73f080c45,1
2013,6e68d5cb-7ec9-44c1-a47d-99e6a2c66352,3
2032,985a74da-d885-47e9-b258-02b83b90c00b,1
2035,d7ff33e1-56be-42eb-98c1-45150b7a827e,3
2048,92a7af10-dd6b-4f77-9c27-1eeb4029c449,3
2055,d9aebbcb-88a3-4e6d-a749-698c8adbcf7c,3
2092,2ba2cc16-daf6-4d04-9754-f8c16b9ad419,1
2111,a2779be8-4dd9-415c-b75c-617ab5f31c52,1
2123,e31cc0b9-5eff-4120-8e0d-d4e904e13285,3
2132,f594b14a-efb7-417e-9aa9-81acb077ec11,3
2134,3d6785ad-28d6-4d74-83fe-41e914958954,1
2140,4cdc881e-185f-4e78-b508-f30e92c0b4d2,1
2147,f0fd90ce-e0aa-4088-92d4-92223aad2688,3
2160,55607e57-dc8c-448a-a103-fe6725ab620f,3
2168,de40fe5f-47ad-4362-9c59-6897761c9ea5,3
2170,60a51918-19bd-45fb-a243-5dc3c6ccf132,3
2171,705f285b-e197-4586-a18d-cc6bfd5646cc,3
2174,8457540c-7094-4707-a076-70d53828fab5,1
2179,7d2ff9e8-bc7e-4849-bf79-6b36d3de53f7,1
2180,7d2ff9e8-bc7e-4849-bf79-6b36d3de53f7,3
2187,e630933e-3ab2-4390-b095-4e7d3f050be3,3
2197,7bffac3d-8809-4911-8d19-91eb1b1ce80b,3
2210,61f7c99a-40ed-41c5-bcd3-daefa6fb0b8f,2
2212,6e995185-ee28-4ba7-9df8-5e7b1e511864,1
2215,4283bd3e-4414-430e-ad10-d7a4f3d3b93c,3
2218,afc43143-2510-464a-afa7-576f0e7e3cea,3
2224,925304b1-d890-41ca-b82f-dd1dd2149a7a,3
2230,b1ae8805-7b4f-4c55-baaf-1fd5ee526ee1,1
2236,07f3a93d-c8f0-4853-adac-66446512388c,3
2239,59930322-8d5e-4a95-bf0d-2d8f94e5fdd1,3
2265,d034e7e1-82a6-49e2-b6e7-ef72d96e1915,2
2281,f302b5f4-c6b5-4271-9531-da2d2835906a,3
2285,3e7dbe95-2d92-48d2-9879-f27ee039e05e,3
2289,07e99617-1ca4-47d5-a095-065e8a9bc720,2
2291,b1df0a96-fd89-4941-901a-33d350cb9654,1
2294,ada76286-d709-4d1c-beff-dab29ff548d0,1
2299,2b006f58-25f7-4c4d-b73e-e7210d65ca18,3
2304,5d23129a-3f2a-4cb0-8a9d-569c2853732e,1
2323,4d81a0b6-ca79-436a-9986-97212a51c713,1
2324,4d81a0b6-ca79-436a-9986-97212a51c713,3
2330,f8610ad8-e723-4d4b-8a82-87624b942022,1
2331,f8610ad8-e723-4d4b-8a82-87624b942022,3
2335,51ecdd89-f279-4132-8e25-dc8f54fc8121,3
2350,00c7b0f8-8573-4b09-baf6-f6815f437e5c,3
2366,dd4a8df0-4418-44b1-8671-37e6ee74eba9,3
2378,93cda877-5cbe-4ac3-a58a-322e7d8b7504,3
2408,3b22ad2a-2351-4ad9-a3d8-beedff19362e,1
2410,3b22ad2a-2351-4ad9-a3d8-beedff19362e,3
2448,0d334c68-4d9c-4119-a836-b1d8f9023c9b,1
2452,6ac1813a-c045-4cbe-aa87-9b74347ad4a4,3
2462,0ade4646-e4fa-4ab8-b86e-c5ed823d760e,1
2472,68e3eaaa-b153-4fdf-b820-85da101be616,2
2473,68e3eaaa-b153-4fdf-b820-85da101be616,3
2474,dad036f6-7825-4dc3-9c15-133933a338b9,3
2482,50ac05d0-d098-4e88-932b-84f558061c00,3
2485,8f76dce6-91b0-4c5c-8dcd-e92bdd10e619,3
2486,23e4befe-e167-4235-a788-66e917b44e51,1
2504,cf7b5068-17c0-4c84-9caf-08b60cdd8ec8,3
2507,404e4937-a1f7-45c7-a54b-f215f07a405b,1
2519,a6b7cf0b-b592-4194-a2ca-305fc0398ae2,2
2529,1a6a88eb-f23e-4090-8b60-b72e5e1cb061,3
2541,e4f7203e-2bb8-4724-888f-c7a113718575,3
2542,ca24af67-2b03-4ff6-bab8-5613fefc864b,3
2545,2845ca75-fde0-4016-8514-19e41c28d38c,1
2550,eb37238b-30d6-44af-8baa-414ba7f69ca8,1
2553,7d202014-2614-4084-b554-aeec6815822e,3
2554,12d6e8f3-f6e8-4fa3-b3bc-2b280c7d468a,1
2555,12d6e8f3-f6e8-4fa3-b3bc-2b280c7d468a,2
2561,4f461c98-edc0-46bb-b057-57e91bab9296,3
2562,a0f64e01-6ef5-475b-9736-72be0482d360,3
2569,15e0c693-6a1e-405b-a667-b29d83bd7704,3
2573,25e6014d-650a-4286-b5b8-608f4eb76844,1
2575,00539818-be49-4327-80ae-5e062f1989e6,3
2576,24f90433-3128-4ca1-9c89-fbfcc3638db4,1
2579,0994bbd5-b060-44b3-b223-cb0476561378,3
2584,0c0667d1-973a-40b7-9ba9-d525515388bc,3
2603,52fb4fc6-a716-48bc-af78-bd538f67f12a,3
2604,6f977642-eef3-492d-92b1-aa884c2b735c,1
2613,31258203-cff0-49e7-b363-d57c61aabd81,3
2616,70770d1b-a44c-4ff6-88d6-951c1ce7c535,1
2618,b2390de0-8f92-4d43-aaa0-25313cfd4021,1
2626,c818e451-f0de-4e74-af7d-d7fd7da2b99b,3
2631,2cad3017-38e8-41e8-aa01-6a1c7627fda7,2
2666,3fa08a03-673b-4223-94dc-843011dbe23f,2
2667,3fa08a03-673b-4223-94dc-843011dbe23f,3
2675,71cef2b3-7345-4dca-b710-a2dfec200916,3
2684,3b95e51e-f25f-4f7d-ba05-5561c982ed1f,2
2707,42929797-1fff-434a-8098-3ee12d263cf8,2
2719,d0b9366f-1464-4f58-ae79-f004ac948d85,3
2721,968f4b97-8344-4d4c-bb51-1be1b8f3ead5,3
2735,0343ccb8-e0b8-43f6-93ab-59da1855e68f,2
2737,15a69786-6a86-4897-ba29-82607401fcb9,1
2738,15a69786-6a86-4897-ba29-82607401fcb9,2
2746,6a911aec-fab0-4469-a3c0-ca719d7b292a,3
2750,90e22656-4bda-4602-802f-5411a6ebc5d2,3
2753,2f50dc64-6488-4e48-aff6-463173da9713,2
2758,534d4c32-3bcd-4299-ab27-38d80df99813,3
2784,e730626a-82c2-4233-b96b-1befbc85b29b,3
2796,04c466a0-6f86-410a-9c7c-ce6373f21f6a,3
2799,a88d0fd7-4783-444b-a52b-efce84f52e2e,3
2807,bf9b0f6f-4f24-4cff-af1f-8e93c26d59e8,3
2809,885787df-f1fc-484f-886a-d541d4a600fa,3
2815,719cd25e-d7ac-4748-b2ac-15925750a517,3
2830,bd50833e-8c5a-4fc1-8f99-ea5f734d610b,3
2832,101c2a39-da89-4d93-8ca2-da2e9ec6476a,3
2848,1e03f9e9-b997-49c3-a8ea-22a59d4b175d,3
2860,fe929360-2588-432f-bbd8-a13dc2667d02,3
2862,9ed801d6-181d-4355-b2b8-458adcc1f8d6,3
2879,242d32bf-c253-4886-b245-965585ce4131,2
2880,242d32bf-c253-4886-b245-965585ce4131,3
2916,fa650178-b8a6-46ea-b326-fe95a3bc0861,3
2922,3d46f84f-ad52-48c2-8559-6d0d50e31f43,3
2928,1df23010-a654-4985-90d2-8ac857c63b65,3
2951,3b932f66-3c1f-470e-8a88-55e797706553,3
2956,db5203af-022c-42c3-bbf9-7703bf2b53c3,3
2978,8a87d785-b8d2-4133-ac73-b16e26cf1c1b,1
2989,8092ee1d-1b34-4878-b52e-27167d1af621,3
2995,9fe65f71-3b10-41ae-9b4b-d858e5e8d5c6,3
3010,a8fb7861-2033-42a1-b9a4-0857ed312823,1
3012,a50a7098-683b-494d-9cca-d18bf09bdbd3,1
3028,784502df-c4a2-4335-a17e-44ec42dd0cdd,3
3038,85b69d27-c661-4cc1-a945-34919c6b111c,3
3045,bbf9fefb-c773-4789-81cc-9ac922fa3d3d,3
3049,83e62f9c-5851-43dc-b877-f85253090bff,3
3062,4e0ecc03-671f-4778-9f83-020d40aaf7da,3
3064,86fa9445-25c3-4e1e-940b-177adafa7d65,3
3066,0973f2d9-c33f-40fd-bb15-2b5e9b6f9e29,3
3071,d18e1fc6-c8e2-4be1-9db8-d8d0e479c21e,3
3072,9255e9a9-ce68-42cd-ab55-d6139da60fae,1
3079,da350c68-107f-4421-a7fb-38025d4017af,1
3080,da350c68-107f-4421-a7fb-38025d4017af,3
3081,208fa21f-9bef-4470-a737-b8fe2f1f5c09,3
3098,f2720d46-7e55-49fa-9d5b-c842731cffbd,2
3132,b1a9ba4a-13f2-40dc-92be-d9d4a9ba5b7c,3
3144,ebe49e1f-7957-4bac-9148-e3f375e93adc,1
3147,a981b220-5e67-494e-86a6-b85c09865a51,2
3150,a7889cab-5603-4ee9-ae5a-e934fa1213c5,1
3155,be49ab96-6491-4014-9355-ceb80bbfe4a0,1
3157,be49ab96-6491-4014-9355-ceb80bbfe4a0,3
3165,60513872-c4e1-4174-a43b-b1bf8dd665f5,1
3169,b90236f0-0486-4bbe-995b-2da6e2b78f93,2
3176,c9698e60-3673-4395-af25-8d8bcc7dc3aa,1
3184,6ef49903-78c5-4732-9483-43fd3c69fabe,2
3191,bc9271a4-bfcf-46b2-a8c9-b2140cf7a9a2,1
3203,eb381fe7-23ea-4e00-9bcb-43e3a0f0cef3,3
3220,3772978c-fc92-4173-ae5d-74c9bf3c9d8d,2
3224,dbfb6255-3b0a-41c5-8e85-b22f03fe13fb,1
3226,dbfb6255-3b0a-41c5-8e85-b22f03fe13fb,3
3243,a3b1f499-4017-4d5b-b9b6-0f5fb333ceee,3
3245,3d641803-feff-4cf5-8c5d-3e407a10e340,2
3254,03eaad36-3263-4db8-bc89-882d4aff8bc2,3
3271,8f8e99fe-a1f9-472c-af76-9e6ea954317c,3
3283,e19a4951-fb47-408b-8377-83eb7254182a,2
3295,a830a950-16af-4700-b302-5ca3de742cee,1
3303,9a8b1f4a-ed5d-4b9d-a414-910a0ab25776,1
3311,de5670d5-faf9-4656-8798-8397e96dcf12,1
3318,9597900d-31e1-4d26-9f6f-6e52d7a29cf8,3
3324,f688868e-b278-49ff-b44d-1b3c7e94a16e,1
3328,c2770342-0d74-470d-af2f-475e22b38468,2
3347,fbf1337f-ef9d-4f8b-bb2f-fcf245590b6f,2
3348,fbf1337f-ef9d-4f8b-bb2f-fcf245590b6f,3
3349,e20f9e8c-c2eb-41af-b6ef-6558748d33b4,2
3367,5f357ff6-e58e-45be-ba1c-fb40bef2ee32,2
3371,40b582b3-eeff-421f-b4c2-edc2f2e2eaf1,3
3380,8aedf609-117e-4cd0-9c1a-803e01edc57c,1
3397,e3f0d425-ae30-48b1-a411-fcac1682f005,2
3399,d3e89edc-ce0d-4381-bea4-2acb389973be,1
3406,b2d1c6f1-894b-40a5-a473-9cbbb0e707c5,2
3414,15de5fea-913a-4a41-a95c-8c989f649df8,1
3442,7ec1c582-131c-4295-b15b-9d9ea2df06f7,3
3450,55b2b79d-c08b-449a-bdd5-1f85038d56c3,1
3464,de6be380-0dc8-4805-9f2d-0280bc8eaeb7,1
3465,de6be380-0dc8-4805-9f2d-0280bc8eaeb7,2
3487,30f009e3-e000-422d-a7ec-a03549ac15a9,2
3496,3b3f4029-bbf1-4d22-af06-ce4e933060d7,3
3501,894fef2d-df55-42d2-bcfb-e86d257460ba,3
3505,42250ce3-ff5e-42f2-a275-c4ac338fe44f,2
3511,6990adb1-7fed-4c33-a996-98aaee79ae95,3
3517,f07c147a-19f7-4a4c-8ed6-fbce41a9481c,3
3520,d4ff0426-7528-45f9-84a3-0a82c8b2a942,1
3528,bc32d79e-1e9b-414d-85ac-853cb2e5d688,2
3534,3938685b-dcac-45c5-a73f-86e6e7e6fdc2,1
3537,5ed84974-396b-41fd-ba59-a82dbc783450,3
3547,c9906006-2b22-4649-b21d-6a343b47bb9f,1
3551,43f0560a-ff1b-4e9f-a71f-580d0fd7f5bd,3
3559,79ec2876-8456-4d7d-ba91-9f7516b68fb1,2
3562,db811e1f-2db0-4f3a-8bca-423599f65853,3
3579,8aefdb96-282e-4eba-822a-8b5334aa3b07,1
3580,8aefdb96-282e-4eba-822a-8b5334aa3b07,3
3582,059094e3-2db7-4c89-b68a-8e1d35fec81b,2
3602,559b2919-c49d-40bc-beba-e6f775583a65,1
3631,3d448256-2066-4ad0-89dd-e0fbb12e282c,3
3641,b1d471ff-3237-4078-9ad8-081cef81b2dd,3
3643,cf3a68db-8b81-4dd6-9dc9-eef787a376d2,3
3653,e1197971-cd09-45ab-800e-eb034af52751,3
3654,37c92bb7-c236-4e14-bd63-d8f351d40dcf,3
3658,97bebb6e-02b4-483b-87fc-1fa3f28bc595,2
3660,cf3b1372-e7c0-4265-b8e8-745864c42efa,1
3661,cf3b1372-e7c0-4265-b8e8-745864c42efa,2
3681,ce526553-c8cd-4b05-b3ab-ffaa9eb7eaff,3
3682,22a97568-eb2b-48b0-a702-7232e43c5977,3
3691,053202de-525f-4821-8e56-7657098ae78b,3
3710,3ee19b93-8537-422f-bc2b-5d4b52bb170b,3
3712,12d8bf22-606a-440d-916b-6779135cc645,2
3717,7dc2c05b-deff-4b6f-8879-0f6c5036c281,2
3718,7dc2c05b-deff-4b6f-8879-0f6c5036c281,3
3719,defe1aea-8e6f-40e8-8948-ad0cf9a5767d,3
3724,a8016855-5c11-4d30-8c58-adc9e1db7414,3
3728,74bcb984-5c03-4048-87b2-6cbe38395c33,3
3730,49e24397-47f6-4e0c-8f30-d13c99676144,2
3731,49e24397-47f6-4e0c-8f30-d13c99676144,3
3736,d31da272-aec3-4d7a-bc59-43a9ed6726ba,3
3737,b80f808b-6625-45f1-b11c-77e453a7fc8d,3
3742,6c3c818b-1c3c-49b1-97aa-a4d981745497,2
3744,9775cafa-d4b2-4244-abd4-e83cc3a92fea,1
3746,9775cafa-d4b2-4244-abd4-e83cc3a92fea,3
3750,bc6735c3-2198-4bbb-af6f-a3246118d196,3
3751,74a634da-3973-45c8-82b5-15b8cb795695,3
3752,3d1470f0-ab06-45ed-be1c-2825486f0f6f,2
3759,b30c199c-d174-426f-bf6b-3887d0e87069,2
3762,509256de-76a0-4456-9796-93aa6c89167d,3
3771,3b22ffbb-59b4-4a8c-ba45-2c7809d2e938,3
3787,77324ad4-88c8-4e15-b834-d189f14c0c40,3
3797,ce1f07cc-08c2-4c2d-99fe-e204819456d2,2
3800,6f288614-ebaa-4aff-b943-e00e8e5cf51e,2
3824,66e81c9a-09c7-419d-b19c-166c09207cf5,1
3826,66e81c9a-09c7-419d-b19c-166c09207cf5,3
3842,50ecd974-adab-4bd2-a6f2-9a28f407d8fe,2
3863,99d41eea-9c08-4edb-bfe1-c07bc6000106,3
3870,de84d43f-b574-45d1-af86-f3296871361a,3
3876,f01707b0-d128-4853-9aca-4a2e602d90fa,3
3877,cd3f3b25-c339-4dba-9d94-a90662766d06,3
3894,d080fae5-764a-4dcd-bd2f-fb2ecca35308,1
3896,824cb6d4-d775-481a-9272-f9492f5acc5c,1
3906,c163b72b-9a30-4c37-89e1-ba82b15addcc,1
3917,a4a7506e-51e7-4b00-b018-499b1aaff365,1
3918,a4a7506e-51e7-4b00-b018-499b1aaff365,3
3922,414cabce-5541-46b0-af0c-aecef570b66a,1
3932,94f4af15-26c9-4e05-a04e-7d07cc8f314d,3
3933,fd6d6549-338e-4703-a013-6e250ab5f9a6,3
3934,844f1007-b64f-428d-a35f-29c9c8792956,1
3937,13b7f272-8a33-4134-9828-97c615586837,3
3955,9f4e6414-950a-4fb1-abad-e471d2ca679f,3
3956,0314455e-d370-43a9-a1f4-9e44f6491f8e,3
3967,d6b21234-9176-48c7-b62e-e21fa0c73164,3
3972,68dd41be-1456-4b43-b476-3c7a4576c569,3
3982,2a81e01c-330c-4ec3-9410-a047954338e4,1
3991,64eed95e-ed01-4550-9d60-8cdcf3630b67,3
3992,b0682905-1688-47f9-b6f2-d8d8b8798a19,3
4003,4f30af29-c8e2-4fca-b319-1ebd08fd336c,3
4004,87e0acc2-b0d2-4c0d-99c9-073c14ad3a39,3
4005,7df2d721-2235-4870-b1a9-981c2437fe4c,3
4006,731acbcc-f176-4c67-8aac-e44e71d9f59b,3
4008,0fdbcbaf-dab5-4d78-8312-9b1bfc689c37,3
4014,e27034e6-9278-433f-828c-a50387ddf6d9,3
4015,9676659a-fa5e-4704-b68e-71a7893c1300,1
4041,0b98733e-34c3-433a-a0b7-1f768301533b,3
4050,ee0b3960-b38e-47d3-b82b-b49e423fd7d9,3
4055,eb61338a-17b4-498e-a994-b2f283af67c3,2
4056,eb61338a-17b4-498e-a994-b2f283af67c3,3
4863,d1356ad7-6f8c-41b2-9b8d-c34e2bc77d81,1
4069,569491b3-29cf-44ac-99a6-42bea6149e6a,1
4074,8895ae14-361d-40a3-8714-55efd43d8c24,2
4088,6abb4858-3de3-40bc-ad2b-cdf497951817,3
4089,ee67d278-044f-4da2-a60c-eab3430ac16a,1
