id,action,created_at,animal_id,tag_id,user_id
a2946099-197d-4625-8d2c-84941cda66d2,add,2023-05-01,ef16d4b4-7d59-4678-b45c-05e8eb6e0f72,f04f581a-d34c-4a62-8b0d-5d3efbbb19a3,5443
85327235-3eee-43a6-83db-3df53a766c38,add,2023-05-01,c6606413-32f6-48c4-bd0c-e975206ecfa6,f04f581a-d34c-4a62-8b0d-5d3efbbb19a3,5443
5cd9ced8-46e8-4b90-b0ea-b8dfd990835d,add,2023-05-01,80a38c8e-29a8-4129-9cf8-4d45b712730c,f04f581a-d34c-4a62-8b0d-5d3efbbb19a3,5443
ba24356c-6ee0-4fb8-820c-fc1ce681924d,add,2023-05-01,7b7a7362-09be-4ab1-8de1-f0241d79eb80,f04f581a-d34c-4a62-8b0d-5d3efbbb19a3,5443
da09e11a-3b6e-4094-a14a-14729ea45a79,add,2023-05-01,6355ee6d-2b7f-41ef-a572-680669f2c8e8,f04f581a-d34c-4a62-8b0d-5d3efbbb19a3,5443
d9818aed-fa9f-4fa3-be87-af62ca730c3d,add,2023-05-01,acf4d7a0-71c0-47df-816c-f329c66d204b,f04f581a-d34c-4a62-8b0d-5d3efbbb19a3,5443
7aa54050-d91e-412b-93e6-8e0a13a4b4dd,add,2023-05-01,3769fe44-8393-4fff-a46c-a8e88b86fa0a,f04f581a-d34c-4a62-8b0d-5d3efbbb19a3,5443
3ee36a54-ff1c-44a8-b0c1-3dd186b98919,add,2023-05-01,62b6642f-bab9-4187-baa2-c34c32f0da99,f04f581a-d34c-4a62-8b0d-5d3efbbb19a3,5443
7dc4335a-a7d6-4c51-9cdc-f9091775d0e7,add,2023-05-01,9cdda4fd-c9b4-45b3-8ec7-ec1551598f99,f04f581a-d34c-4a62-8b0d-5d3efbbb19a3,5443
5c42a1f9-8519-486e-8dbc-b59668c81d11,add,2023-05-01,817c7a05-6fb8-47a5-8d32-7fde6d4b4cb1,f04f581a-d34c-4a62-8b0d-5d3efbbb19a3,5443
a1452a7e-1c85-484f-a16e-2cc954c2c3ed,add,2023-05-01,41bc9ba9-2733-4772-817d-d6c5e9bf2da9,f04f581a-d34c-4a62-8b0d-5d3efbbb19a3,5443
74cd16d3-2a46-4b4f-9291-e636c5df1af0,add,2023-05-01,4c28394a-6075-48a2-931f-ecb1cff20437,f04f581a-d34c-4a62-8b0d-5d3efbbb19a3,5443
b4747beb-75c6-4294-93a6-b421ce4199bd,add,2023-05-01,3e3814ed-dd36-4f8f-a95b-c83696470c1e,f04f581a-d34c-4a62-8b0d-5d3efbbb19a3,5443
85653cd5-cc91-48c2-9450-d65026ddcdf3,add,2023-05-01,a1075b21-93bf-4250-83a2-27a2f1dfc7f7,f04f581a-d34c-4a62-8b0d-5d3efbbb19a3,5443
3eb77028-25ad-4d8d-b37a-aee620365fdd,add,2023-05-01,e23b1341-3436-4815-a65e-69f3eb8c1046,f04f581a-d34c-4a62-8b0d-5d3efbbb19a3,5443
38bb3cbd-ebb2-404c-8b4a-371703551aa7,add,2023-05-01,82f1eae4-3385-4478-a5ea-70cd428474f3,f04f581a-d34c-4a62-8b0d-5d3efbbb19a3,5443
d7d3969c-f65b-4205-a35e-a1c09c6f4bb2,add,2023-05-01,3873163d-60a2-440b-91aa-e9903ea15236,f04f581a-d34c-4a62-8b0d-5d3efbbb19a3,5443
26743d48-d695-408d-9126-ee0828bc183d,add,2023-05-01,24961180-84c7-4b60-b86d-37c01b72f9b5,f04f581a-d34c-4a62-8b0d-5d3efbbb19a3,5443
45ace214-19e0-47bd-87f6-d016fcc78044,add,2023-05-01,f017d746-ba14-4e49-b447-a3386c36c339,f04f581a-d34c-4a62-8b0d-5d3efbbb19a3,5443
eaab80c2-03da-43f4-9df7-2673de3cb3ae,add,2023-05-01,abc94438-9ef6-47a6-9647-2a4c0111fe99,f04f581a-d34c-4a62-8b0d-5d3efbbb19a3,5443
d40da19e-f206-49f6-9510-45a0c96563ab,add,2023-05-01,09b9adf2-df24-4e7b-8794-e4d923221da4,f04f581a-d34c-4a62-8b0d-5d3efbbb19a3,5443
ba153260-6088-49e9-84d8-df53419f8415,add,2023-05-01,8c6748b0-8942-4ac3-8af2-95c9732c595c,f04f581a-d34c-4a62-8b0d-5d3efbbb19a3,5443
2a328f56-1987-46ac-85bd-4a914184af96,add,2023-05-01,6ec13b00-476e-4ff1-8735-3ab79b4fb9a5,f04f581a-d34c-4a62-8b0d-5d3efbbb19a3,5443
dc9ed14b-fbb6-4765-9541-d3c86ed29d95,add,2023-05-01,9af8f6ea-f849-467f-852a-906c756939c5,f04f581a-d34c-4a62-8b0d-5d3efbbb19a3,5443
610a4067-847f-4382-9541-78eb46df79cf,add,2023-05-01,65f487a5-84e6-477b-a155-72076465193a,f04f581a-d34c-4a62-8b0d-5d3efbbb19a3,5443
0a83664d-24d2-4ae8-9c97-bd9fe9ea6ca0,add,2023-05-01,e372da76-027c-47f6-a629-7bd21120a292,f04f581a-d34c-4a62-8b0d-5d3efbbb19a3,5443
236a826c-97e8-4aa2-a4ac-d31f8069e18c,add,2023-05-01,948ac2a7-1ca1-4ac8-8d25-7c93a0f6e5b6,f04f581a-d34c-4a62-8b0d-5d3efbbb19a3,5443
4d72690b-1a03-4d96-aec0-76ad9e94880e,add,2023-05-01,0c0cc03b-31f2-43ba-b6f5-fdb2a834ca9c,f04f581a-d34c-4a62-8b0d-5d3efbbb19a3,5443
d69723da-4643-48be-9f83-cbc3c87ebdf9,add,2023-05-01,3a9fbcaf-2ad7-495c-9a65-8e2485c6d76f,f04f581a-d34c-4a62-8b0d-5d3efbbb19a3,5443
9a6ba01f-4af2-4cda-82cd-855d5b9c5587,add,2023-05-01,e7881883-ad23-45b4-9d6f-d1ab18c297d9,f04f581a-d34c-4a62-8b0d-5d3efbbb19a3,5443
1618d4d5-d425-4fb8-b9d4-73fae16b885b,add,2023-05-01,f161da6c-1ac0-4ae0-a5ac-6a2e60cf25dd,f04f581a-d34c-4a62-8b0d-5d3efbbb19a3,5443
8ba825d3-1063-4534-9c54-0cc0c25f5d9c,add,2023-05-01,dbcd1a04-4d70-4bdb-8b2a-185d6ecf5849,f04f581a-d34c-4a62-8b0d-5d3efbbb19a3,5443
441f8761-74a6-46ac-860f-d09b75c8a0f2,add,2023-05-01,f2176e41-fb91-49b8-8d38-e7e6dc426909,f04f581a-d34c-4a62-8b0d-5d3efbbb19a3,5443
71a3b2f0-079c-4625-86b9-55e1901a1c16,add,2023-05-01,74c7e86f-14d9-4ca4-85c8-02fbbdc21fec,f04f581a-d34c-4a62-8b0d-5d3efbbb19a3,5443
80d5ac03-d421-4315-b704-3fefa3ad96e3,add,2023-05-01,a7ca25f7-d17f-41ce-9f6a-f9df97c5b5d5,f04f581a-d34c-4a62-8b0d-5d3efbbb19a3,5443
89c30b84-0862-48bb-bdea-6e1d2d68e064,add,2023-05-01,ee195c95-8a17-484b-905a-e51ba97db105,f04f581a-d34c-4a62-8b0d-5d3efbbb19a3,5443
